run_id,config,config_hash,seed,git_hash,mode,runtime_s,node_count,edge_count,peak_mem_mb,accuracy,auc,f1,precision,recall,tp,fp,fn,tn
ablation_060_1279eb11_456,"{'use_cusp': False, 'use_hypergraph': True, 'use_memory': False, 'use_spottarget': True, 'use_gsampler': True, 'use_rg_defense': 'spectral'}",1279eb11,456,1434befb,lite,0.05504918098449707,1000,0,0.0,0.49000000953674316,0.5299999713897705,0.6408450704225352,0.4972677595628415,0.900990099009901,91,92,10,7
ablation_061_567226b2_42,"{'use_cusp': True, 'use_hypergraph': True, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'none'}",567226b2,42,1434befb,lite,0.5803303718566895,1000,0,0.0,0.4950000047683716,0.5199999809265137,0.6622073578595317,0.495,1.0,99,101,0,0
ablation_062_567226b2_123,"{'use_cusp': True, 'use_hypergraph': True, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'none'}",567226b2,123,1434befb,lite,0.5485098361968994,1000,0,0.0,0.4650000035762787,0.5,0.6348122866894198,0.465,1.0,93,107,0,0
ablation_063_567226b2_456,"{'use_cusp': True, 'use_hypergraph': True, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'none'}",567226b2,456,1434befb,lite,0.5791122913360596,1000,0,0.0,0.5049999952316284,0.5099999904632568,0.6710963455149502,0.505,1.0,101,99,0,0
ablation_064_620e75b2_42,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': False, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'none'}",620e75b2,42,1434befb,lite,0.039591073989868164,1000,0,0.0,0.5099999904632568,0.5099999904632568,0.5196078431372548,0.5047619047619047,0.5353535353535354,53,52,46,49
ablation_065_620e75b2_123,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': False, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'none'}",620e75b2,123,1434befb,lite,0.03787422180175781,1000,0,0.0,0.5550000071525574,0.5099999904632568,0.5972850678733032,0.515625,0.7096774193548387,66,62,27,45
ablation_066_620e75b2_456,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': False, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'none'}",620e75b2,456,1434befb,lite,0.06480646133422852,1000,0,0.0,0.5149999856948853,0.5199999809265137,0.5975103734439834,0.5142857142857142,0.7128712871287128,72,68,29,31
ablation_067_e6a88351_42,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': False, 'use_spottarget': True, 'use_gsampler': True, 'use_rg_defense': 'spectral'}",e6a88351,42,1434befb,lite,0.0405428409576416,1000,0,0.0,0.5350000262260437,0.5199999809265137,0.6008583690987124,0.5223880597014925,0.7070707070707071,70,64,29,37
ablation_068_e6a88351_123,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': False, 'use_spottarget': True, 'use_gsampler': True, 'use_rg_defense': 'spectral'}",e6a88351,123,1434befb,lite,0.046843528747558594,1000,0,0.0,0.5550000071525574,0.5099999904632568,0.6079295154185023,0.5149253731343284,0.7419354838709677,69,65,24,42
ablation_069_e6a88351_456,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': False, 'use_spottarget': True, 'use_gsampler': True, 'use_rg_defense': 'spectral'}",e6a88351,456,1434befb,lite,0.04431796073913574,1000,0,0.0,0.5099999904632568,0.5099999904632568,0.6397058823529411,0.5087719298245614,0.8613861386138614,87,84,14,15
ablation_070_0c4bf4ef_42,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'dropedge'}",0c4bf4ef,42,1434befb,lite,0.5896241664886475,1000,0,0.0,0.4950000047683716,0.5600000023841858,0.6622073578595317,0.495,1.0,99,101,0,0
ablation_071_0c4bf4ef_123,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'dropedge'}",0c4bf4ef,123,1434befb,lite,0.5704286098480225,1000,0,0.0,0.4650000035762787,0.5,0.6348122866894198,0.465,1.0,93,107,0,0
ablation_072_0c4bf4ef_456,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'dropedge'}",0c4bf4ef,456,1434befb,lite,0.5783796310424805,1000,0,0.0,0.5049999952316284,0.5,0.6710963455149502,0.505,1.0,101,99,0,0
ablation_073_e407a79a_42,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': False, 'use_spottarget': True, 'use_gsampler': True, 'use_rg_defense': 'none'}",e407a79a,42,1434befb,lite,0.3787665367126465,1000,0,0.0,0.5049999952316284,0.5,0.0,0.0,0.0,0,0,99,101
ablation_074_e407a79a_123,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': False, 'use_spottarget': True, 'use_gsampler': True, 'use_rg_defense': 'none'}",e407a79a,123,1434befb,lite,0.44341135025024414,1000,0,0.0,0.4650000035762787,0.5,0.6348122866894198,0.465,1.0,93,107,0,0
ablation_075_e407a79a_456,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': False, 'use_spottarget': True, 'use_gsampler': True, 'use_rg_defense': 'none'}",e407a79a,456,1434befb,lite,0.36556339263916016,1000,0,0.0,0.5049999952316284,0.5600000023841858,0.6710963455149502,0.505,1.0,101,99,0,0
ablation_076_3132f45e_42,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': True, 'use_gsampler': True, 'use_rg_defense': 'none'}",3132f45e,42,1434befb,lite,0.30011534690856934,1000,0,0.0,0.5450000166893005,0.5,0.631578947368421,0.527027027027027,0.7878787878787878,78,70,21,31
ablation_077_3132f45e_123,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': True, 'use_gsampler': True, 'use_rg_defense': 'none'}",3132f45e,123,1434befb,lite,0.2988250255584717,1000,0,0.0,0.4749999940395355,0.5,0.6153846153846154,0.4666666666666667,0.9032258064516129,84,96,9,11
ablation_078_3132f45e_456,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': True, 'use_gsampler': True, 'use_rg_defense': 'none'}",3132f45e,456,1434befb,lite,0.266155481338501,1000,0,0.0,0.5099999904632568,0.5,0.6597222222222222,0.5080213903743316,0.9405940594059405,95,92,6,7
ablation_079_dda70fd8_42,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'dropedge'}",dda70fd8,42,1434befb,lite,0.31471729278564453,1000,0,0.0,0.5199999809265137,0.5,0.616,0.5099337748344371,0.7777777777777778,77,74,22,27
ablation_080_dda70fd8_123,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'dropedge'}",dda70fd8,123,1434befb,lite,0.26076173782348633,1000,0,0.0,0.49000000953674316,0.5,0.6330935251798562,0.4756756756756757,0.946236559139785,88,97,5,10
ablation_081_dda70fd8_456,"{'use_cusp': False, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': False, 'use_rg_defense': 'dropedge'}",dda70fd8,456,1434befb,lite,0.25459718704223633,1000,0,0.0,0.5199999809265137,0.5099999904632568,0.6712328767123288,0.5130890052356021,0.9702970297029703,98,93,3,6
ablation_082_0e5ae781_42,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': True, 'use_rg_defense': 'spectral'}",0e5ae781,42,1434befb,lite,0.8216972351074219,1000,0,0.0,0.4950000047683716,0.5400000214576721,0.6622073578595317,0.495,1.0,99,101,0,0
ablation_083_0e5ae781_123,"{'use_cusp': True, 'use_hypergraph': False, 'use_memory': True, 'use_spottarget': False, 'use_gsampler': True, 'use_rg_defense': 'spectral'}",0e5ae781,123,1434befb,lite,0.6959922313690186,1000,0,0.0,0.4650000035762787,0.5,0.6348122866894198,0.465,1.0,93,107,0,0
